,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
6544,wow darun 🥰🥰🥰🥰,0.0,0.0,0.0,0.0,0.0,0.0
6545,প্রিয়া সাহাকে ধরে অস্ট্রিয়া নিয়ে গিয়ে সেফুদার সাথে বিয়ে দেওয়া হোক।,1.0,0.0,0.0,0.0,0.0,0.0
6546,কাজ যাই করছে মনের দিক থেকে অনেক ভালো মানুষ সানি❤️,0.0,0.0,0.0,0.0,0.0,0.0
6547,channi ar lokjon onek manobik,0.0,0.0,0.0,0.0,0.0,0.0
6548,ফালতু কেপটেন কোনো যৌগতা নেই মেস জিতার,0.0,0.0,0.0,0.0,0.0,0.0
6549,my crash 😍😍,0.0,0.0,0.0,0.0,0.0,0.0
6550,tor jibon theke neya ??,0.0,0.0,0.0,0.0,0.0,0.0
6551,পরিমনির নাচ দেখা শেষ এবার কি সানি লিওনের নাচ দেখা বাকি রইছে,0.0,0.0,1.0,0.0,0.0,0.0
6552,what a গোয়া 😳🙄🙄,1.0,0.0,0.0,0.0,0.0,0.0
6553,ছিল মারব তোর পুটকির ভিতরে 😠😠😠😠,0.0,1.0,0.0,0.0,0.0,0.0
6554,কেডায়রে চুদনের লাইগা আনছচ আমারে ডাক দিছ আমার সক 🥰🥰🥺🥺🥺,0.0,1.0,1.0,0.0,0.0,0.0
6555,"গুয়াটা ওএকদম ভুচা
নাম টো আরো ছেটা😂😂",0.0,1.0,0.0,0.0,0.0,0.0
6556,"প্রশাসন বাদ মাঠে আই,, আদা ছিলার মতো ছেলবো",1.0,0.0,1.0,1.0,0.0,0.0
6557,খুব ভালো হয়েছে ভাই,0.0,0.0,0.0,0.0,0.0,0.0
6558,bainchod,1.0,1.0,1.0,0.0,1.0,0.0
6559,খুব সুন্দর লাগে,0.0,0.0,0.0,0.0,0.0,0.0
6560,জানি ছবি তোলার জন্য পিছন পিছন ঘুরতেছে,0.0,0.0,0.0,0.0,1.0,0.0
6561,এর কমব লেদি মুলা খারাউ😂😂😂,0.0,1.0,0.0,0.0,1.0,0.0
6562,"Dorar sate, sate... Shot kora usit silo....",0.0,0.0,0.0,1.0,0.0,0.0
6563,wwxx,0.0,0.0,0.0,0.0,0.0,0.0
6564,উনাকে প্রথম ইত্যাদিতে দেখেছিলাম। এরকম নিঃস্বার্থ প্রাণ মানুষ হয় না। আল্লাহ উনাকে জান্নাতবাসী করুন এই দোয়াই করি।,0.0,0.0,0.0,0.0,0.0,0.0
6565,এইটা রবট নাকি,0.0,0.0,0.0,0.0,1.0,0.0
6566,"দেখি দেখি, সাইড দেন। কমেন্ট পড়ি",1.0,0.0,0.0,0.0,0.0,0.0
6567,"আরে ভাই কেউ যদি এই ভিডিও পুরোটা না দেখেন, তাহলে অনুরুধ রইল পুরো ভিডিওটা দেখে আসেন, তার পর এখানে এসে কমেন্ট করুন। আমিত মনে করি একে নোবেল দেওয়া উচিত।",0.0,0.0,0.0,0.0,0.0,0.0
6568,তো আমাদের সমাজ কি আজও বিজ্ঞানভিত্তিক হলো?,0.0,0.0,0.0,0.0,0.0,0.0
6569,dekhen r bhaben bhabi emon hoile kamon hoito...????,0.0,0.0,0.0,0.0,0.0,0.0
6570,Ek shomoye amio bujhaitam nijeke nah bisshash e shob????????,0.0,0.0,0.0,0.0,0.0,0.0
6571,R8 😂😂😂😂,0.0,0.0,0.0,0.0,0.0,0.0
6572,Shala rape niya toh kono motivational video banas nai banaichos 18+ video ar ekhn assho boyan dite . Valo kichu video baniye parle young der kichu sikhan nahole ei vondami gula bad den . Lojja howa uchit,1.0,1.0,1.0,0.0,1.0,0.0
6573,খাইবা নাকি,1.0,0.0,0.0,0.0,0.0,0.0
6574,xxxxxxxxxxxxxx,1.0,0.0,0.0,0.0,0.0,0.0
6575,আগা গোড়া সমান😁,0.0,0.0,0.0,0.0,0.0,0.0
6576,নাইস ফিগার,1.0,0.0,1.0,0.0,0.0,0.0
6577,নর্তকী প্রতিবন্দি🤮,0.0,0.0,0.0,0.0,1.0,0.0
6578,No problem vaiya... Ami tmke akta suggestion dei tmi sanju hindi movie ta akbar valo Kore dekben..  Manus ar kharp time jai???? abr valo time o ashe ??????so tmi just ignore koro dekba tmke niye jara kharp kotha legse tara tmke niye abr valo kotha legbe..,0.0,0.0,0.0,0.0,0.0,0.0
6579,"খুব সুন্দর টেস্ট করতেছেন।পাবলিক মজা পাইতেছে
।",1.0,0.0,0.0,0.0,0.0,0.0
6580,"আমি কিন্তু কমেন্ট পড়ার জন্য আসছি আমি কিছু লিখব না"" সবার কমেন্ট দেখে হাসতে হাসতে শেষ;;;😁😅",0.0,0.0,0.0,0.0,0.0,0.0
6581,পুরাই 💥💥,0.0,0.0,0.0,0.0,0.0,0.0
6582,BAINCHOD,1.0,1.0,0.0,0.0,1.0,0.0
6583,এই হাতি কই থেকে আইলো 🤣🤣🤣🤣🤣🤣,0.0,0.0,0.0,0.0,1.0,0.0
6584,এটা ঠিক না ভালো হওয়া জাও থাকতে সময় থাকতে টুপি পাঞ্জাবির মূল্যায়ন দাও ঠিক আছে নইলে কিন্তু সমস্যা আছে আমার,1.0,0.0,0.0,0.0,1.0,0.0
6585,আমি কিছু দেখিনাই😌😌😌😌😌,0.0,0.0,0.0,0.0,0.0,0.0
6586,কেউর থেকে কেউ কমনা,1.0,0.0,0.0,0.0,0.0,0.0
6587,"sauyar beta,😡😡😤",1.0,1.0,1.0,0.0,0.0,0.0
6588,না কিরিম আফা আমি মোটা হতে চাই।🤧,0.0,0.0,0.0,0.0,1.0,0.0
6589,"Nijer sathe arong k tulona koro? Arong o brand arong theke sobai kena kata kore,Tumi o ki brand?tomake o ki sobai kine?",0.0,0.0,0.0,0.0,0.0,0.0
6590,সাকিব মানেই সিমাহীন ভালোবাসা,0.0,0.0,0.0,0.0,0.0,0.0
6591,চুদাচুদি কর বা,0.0,1.0,1.0,0.0,0.0,0.0
6592,এই সালার চেলেরে জুতা দি মারলে অপরাধ হবে,1.0,0.0,0.0,1.0,0.0,0.0
6593,ইসক দা সোডা😂😂,0.0,0.0,0.0,0.0,0.0,0.0
6594,দুনিয়া দুই দিনের মেলা মাষুস করে রঙ্গতামাশা আহা আপছোছ পরকাল নিয়ে কেউ বাবে না,0.0,0.0,0.0,0.0,0.0,0.0
6595,Por eita..shundor,0.0,0.0,0.0,0.0,0.0,0.0
6596,"ছানি লিওন এর মারে চুদি,,, এই খানকির ও চুদি,,, যেই খানকির ছেলেরা ছাপোর্ট করছে তাদের ও মারে চুদি",0.0,1.0,1.0,0.0,0.0,0.0
6597,আল্লাহ এদেরকে হেদায়ত করোন,0.0,0.0,0.0,0.0,0.0,0.0
6598,দে নারা চিনি ছাড়া,0.0,0.0,0.0,0.0,0.0,0.0
6599,Are kisu din por shob university eie rokom hobe......,0.0,0.0,0.0,0.0,0.0,0.0
6600,পাগল একটা 😅😅😅,0.0,0.0,0.0,0.0,1.0,0.0
6601,একটা চলে গেলে তো আর একটা আসবেই এটাই তো নিয়তি 😜😜😜😜🖕,0.0,0.0,1.0,0.0,0.0,0.0
6602,দেখি কমেন্ট পড়তে আসলুম 😲😲😁😁,0.0,0.0,0.0,0.0,0.0,0.0
6603,"Salman bhai,amar kache khobor ache. Tomar DOHS er bashay, jeta Avenue 1 er 149 number house, oikhane naki eid er din duita nengtu meye pregnant hoye dhuke bolbe tmi oder baba ??.  Ektu shabdhane theko bhaia.  Love you ?",0.0,0.0,0.0,0.0,0.0,0.0
6604,এরকম করছিস কেন ভাই,1.0,0.0,0.0,0.0,0.0,0.0
6605,এভাবে পবিত্র ধর্ম কে অবমাননা কেনো করেন? এ ধরনের ভিডিওতে কিভাবে পবিত্র সৃষ্টিকর্তার নাম ব্যাবহার করলেন? ইহুদিদের এজেন্ট নাকি আপনি,0.0,1.0,0.0,0.0,0.0,1.0
6606,দুই সানি একসাথে,1.0,0.0,0.0,0.0,0.0,0.0
6607,আগে স্কুলে ভর্তি হন তাহলে বিএনপি লিখতে পারবেন 😁😁😁,0.0,0.0,0.0,0.0,0.0,0.0
6608,আমি তোমাকে ভালোবাসি আপনার ফোন নাম্বারটা দিবেন,0.0,0.0,0.0,0.0,0.0,0.0
6609,Preeti Sagar Majha Mi Note 4 access,0.0,0.0,0.0,0.0,0.0,0.0
6610,অনেক সুন্দর হয়েছে ভাই 😂😂😂,0.0,0.0,0.0,0.0,0.0,0.0
6611,sorka sara gaja khaise,1.0,0.0,0.0,0.0,1.0,0.0
6612,Real Bauty🥰🥰🥰,0.0,0.0,0.0,0.0,0.0,0.0
6613,ok,0.0,0.0,0.0,0.0,0.0,0.0
6614,sapot plz plz Apu 🥰🥰🥰plz,0.0,0.0,0.0,0.0,0.0,0.0
6615,সুমন সাহেব আর পাবলিসিটি পেলেন না,1.0,0.0,0.0,0.0,0.0,0.0
6616,এটা মানুষ না পুতুল😳😳😳😳,0.0,0.0,0.0,0.0,0.0,0.0
6617,xxxxxxx😂😳😳,1.0,0.0,0.0,0.0,0.0,0.0
6618,দেশ ১ মিনিটে শেষ।। https://youtu.be/Ifmlv5zr-DA #pointchannel1 দেশ ১ মিনিটে শেষ।। https://youtu.be/Ifmlv5zr-DA #pointchannel1,1.0,1.0,1.0,0.0,1.0,0.0
6619,"কালো জিনিস দেখানোর উদ্দেশ্য ভিডিও ভাইরাল হওয়া, এবার এটাও খুলে ফেলুন আরো ভাইরাল হবেন",1.0,1.0,1.0,0.0,0.0,0.0
6620,plz vai next part,0.0,0.0,0.0,0.0,0.0,0.0
6621,"আমরা কত সহজেই বাজে মন্তব্য করে ফেলতে পারি!😏ভাবখানা এমন যেন, আমরা কেউই কখনো পাপ কাজ করিনি( পাপটাকে ঘৃনা করছিনা, করছি মানুষটাকে)",0.0,0.0,0.0,0.0,0.0,0.0
6622,Bai plzz new video den,0.0,0.0,0.0,0.0,0.0,0.0
6623,এতো লম্বা তুমি😳😳,1.0,0.0,0.0,0.0,0.0,1.0
6624,tomar der dakse jonisin,0.0,0.0,0.0,0.0,0.0,0.0
6625,Kore kore chehera paltai felse meyetar.....age aro cute chilo... riding fact...,1.0,0.0,1.0,0.0,1.0,0.0
6626,অনেক সুন্দর হয়েছে ভাইয়া 🥰🥰,0.0,0.0,0.0,0.0,0.0,0.0
6627,ডং দেখে বাচিনা,0.0,0.0,0.0,0.0,1.0,0.0
6628,প্রোটেকশন লয়া বন্ধ করেন তাহলে দেখবেন পাছার মাংস এমনিতেই কমে যাবে😁😁,1.0,1.0,1.0,0.0,0.0,0.0
6629,na afa gua ta Joss,0.0,0.0,0.0,0.0,0.0,0.0
6630,গ্রামের ইজ্জত মারল্লায় তুরা,1.0,0.0,0.0,0.0,0.0,0.0
6631,Rapist  ar tomar  mohde difference hoise tomi valovasha  dekiye koro tarpor kheye  chere dao  ?? Uff salman ki je joss ??,1.0,0.0,0.0,0.0,1.0,0.0
6632,দীঘি তুমিও ভবিষ্যৎ সানি লিওন🤣,0.0,0.0,0.0,0.0,0.0,0.0
6633,বাকি দিন কি ভাবে চলবে,0.0,0.0,0.0,0.0,0.0,0.0
6634,Eita ki chilo?????,0.0,0.0,0.0,0.0,0.0,0.0
6635,NICE🥰🥰🥺🥺,0.0,0.0,0.0,0.0,0.0,0.0
6636,haste haste more gesi,0.0,0.0,0.0,0.0,0.0,0.0
6637,কুত্তাসোদা 😡😡,1.0,1.0,1.0,0.0,1.0,0.0
6638,"কি জিনিস তুমি তোমারে পাইলে,, নিয়ে শুয়ে থাকতাম কিছু করতাম না,,",1.0,1.0,1.0,0.0,0.0,0.0
6639,voice r hasi ta onek sundor,0.0,0.0,0.0,0.0,0.0,0.0
6640,টুম্পাইতো সেরা ভাগ্যবান।মশা গুজবে এই থেরাফি কাজে লাগানো যাবে।,1.0,0.0,0.0,0.0,0.0,0.0
6641,আমার মনে হয় আজকে বাংলাদেশ এলোমেলো হয়ে গেছে আশা করি সামনে ম্যাচে ফিরে আসবে নিজেদের ছন্দে।,1.0,0.0,0.0,0.0,1.0,0.0
6642,আল্লাহ কে ভয় করো মৃত্যুর কথা স্মরণ করো😅😂😅😂,0.0,0.0,0.0,0.0,0.0,0.0
6643,খাকির পুলা,0.0,1.0,1.0,0.0,0.0,0.0
6644,Pornstar masuda battik k charcaterless boli sate sate 64 district mamla hoi....ki drama wait korce dorsok dkbe,1.0,1.0,1.0,0.0,1.0,1.0
6645,"দেখে তোমার এই সাজ,,,আমার মাথায় করে না কাজ,,,😌😌😌",0.0,0.0,0.0,0.0,0.0,0.0
6646,মাদারচোদ,1.0,0.0,0.0,0.0,1.0,0.0
6647,wondering baby😏😏😏😏,0.0,0.0,0.0,0.0,0.0,0.0
6648,ছাগলের তিন নাম্বার বাচ্চার মতো লাফাচ্ছে।😁😁😁,1.0,0.0,0.0,0.0,1.0,0.0
6649,অসাধারণ তুমি,0.0,0.0,0.0,0.0,0.0,0.0
6650,pore dakh. Hahahahaaa,0.0,0.0,0.0,0.0,0.0,0.0
6651,দিঘী কী সানির থেকা ডেমো নিতাসো/শিখতাসো নি…😜🤪🤣🤣🤣,0.0,0.0,0.0,0.0,0.0,0.0
6652,Khankir pola tore oikane dhukte dei k,1.0,1.0,1.0,0.0,0.0,0.0
6653,এই হালারপো এর জন্যে দেশে কাজের বুয়া পাওয়া যাচ্ছে না! শালার পাঠা,1.0,1.0,0.0,0.0,1.0,0.0
6654,amar huga chatba,1.0,1.0,1.0,0.0,0.0,0.0
6655,Ki ek obstha,0.0,0.0,0.0,0.0,0.0,0.0
6656,দিলু তেও নুনুটা দারা করে দে এখন পুটকি মারা,1.0,0.0,0.0,0.0,0.0,0.0
6657,Pura baisa,1.0,1.0,0.0,0.0,0.0,0.0
6658,motu di,1.0,0.0,0.0,0.0,0.0,1.0
6659,"যখন প্রকাশ্যে কুপিয়ে হত্যা করা হয় অপরাধীরা পালিয়ে যায়  ,যখন ধর্ষক বুক ফুলিয়ে রাস্তায় হাটে তখন এই সন্দেহকারী কুত্তার বাচ্চারা কই থাকে। আসলেই কুত্তার বাচ্চা",1.0,1.0,1.0,0.0,0.0,0.0
6660,Tore aij r Gail dibona,1.0,0.0,0.0,0.0,0.0,0.0
6661,"গুজব যারা ছরিয়েছে তাদের মিশন সফল,প্রসাশন ব্যর্থ",0.0,0.0,0.0,1.0,0.0,0.0
6662,আমাদের বর্তমান সংবাদ সংস্থা গুলো হচ্ছে ক্ষমতাসীন সরকারের দালাল।,0.0,0.0,0.0,0.0,0.0,0.0
6663,"আহারে
বোরখার অপমান🤣😂👉
যারা সব খুলে নাচে
আর আপনারা তো এতো ভালো যে তা দেখে মজা নেন🤣😂🤣😂
হায়রে মানুষ",0.0,0.0,0.0,0.0,1.0,0.0
6664,Hoo..ovodro prem to comedy chilo:-),0.0,0.0,0.0,0.0,0.0,0.0
6665,गॊरमालूम करीडीट काड,0.0,0.0,0.0,0.0,0.0,0.0
6666,গরু,1.0,0.0,0.0,0.0,1.0,0.0
6667,nice 😅😅😅😅,0.0,0.0,0.0,0.0,0.0,0.0
6668,গুয়া 😂😂,0.0,0.0,1.0,0.0,0.0,0.0
6669,Votkay kore kmn😂😂😅,1.0,0.0,0.0,0.0,1.0,1.0
6670,উনার কথা পোরা শুনলে বোঝবেন বাঁশ কাকে দিচ্ছে,0.0,0.0,0.0,0.0,0.0,0.0
6671,ya,1.0,0.0,0.0,0.0,0.0,0.0
6672,কিছু শেখার থাকলে শিখে নিও লিটল সানি,1.0,0.0,0.0,0.0,1.0,0.0
6673,পেটুক,0.0,0.0,0.0,0.0,1.0,1.0
6674,সবকিছু সাজানো নাটক,1.0,0.0,0.0,0.0,0.0,1.0
6675,আমার মতো কে কে কমেন্ট পড়তে আসেন।,0.0,0.0,0.0,0.0,0.0,0.0
6676,এমন না করে খুলে দেও,0.0,1.0,0.0,0.0,1.0,0.0
6677,Ami mone kori sontan jodi oporadh kore tar jonno maa baba 50% doshi,0.0,0.0,0.0,0.0,0.0,0.0
6678,পাবনা সিট বুকিন দেয়না কেন এখনো,0.0,0.0,0.0,0.0,1.0,0.0
6679,জলহস্তী আস্তে আস্তে লাফা লাফি কর মাটি কাপতাছে😂😂,0.0,0.0,0.0,0.0,1.0,0.0
6680,xxxx🥰🥰🥰🥰,1.0,0.0,0.0,0.0,0.0,0.0
6681,অশিক্ষিত ঠিক মতো কথা ও বলতে পারে না😏😏,0.0,0.0,0.0,0.0,1.0,0.0
6682,amra kintu onk vodro pap jeno na hoy amdr dara ??,1.0,0.0,0.0,0.0,0.0,0.0
6683,অরে ক্যামেরা মেন🙄🥴🥴,0.0,0.0,0.0,0.0,0.0,0.0
6684,আবাল😁,1.0,0.0,0.0,0.0,1.0,0.0
6685,Baba ma k bujano jay na asob.. Tara boro..r boroboroder kotha sunte hoy..baba ma k kosto dile pap hobe..etc.. Agular jonnoi keu right tao akon bole na..and the result became worse,0.0,0.0,0.0,0.0,0.0,0.0
6686,নটি তুই,1.0,0.0,0.0,0.0,1.0,0.0
6687,sunny lion+dighi lion,0.0,0.0,0.0,0.0,0.0,0.0
6688,রাজশাহী-নওগাঁ মাহাসড়কে ছায়া বিলাতে থাকে তার লাগানো ১২ হাজার তাল গাছ...,0.0,0.0,0.0,0.0,0.0,0.0
6689,খুব সুন্দর করে আমার ধোন😌🥺😅😏😂🥰,1.0,1.0,0.0,0.0,0.0,0.0
6690,আরে সবাই ভুল এটা ছেলে😂😂😂,0.0,0.0,0.0,0.0,0.0,0.0
6691,কি গো এটা 🥺🥺,0.0,0.0,0.0,0.0,0.0,0.0
6692,এই মহিলারে যদি জুতা দিয়ে পিটতে পারতাম....বেয়াদব মহিলা,1.0,0.0,0.0,1.0,0.0,0.0
6693,আমাকে যারা লাইক কমেন্ট ফলো করে পাশেই থাকেন পাশে পাশে সাপোর্ট পাবেন ১০০%ইনশাআল্লাহ,0.0,0.0,0.0,0.0,0.0,0.0
6694,সালা বুড়বাক,1.0,0.0,1.0,0.0,0.0,0.0
6695,Onk a galagali krtasa vai tra tg familyr putki ta angul da salman vai ar pison laiga tg lav ta ki,1.0,1.0,1.0,0.0,1.0,0.0
6696,অসাধরন,0.0,0.0,0.0,0.0,0.0,0.0
6697,এটা কি রোবট না মানুষ আমার মনে হয় এটা রোবট,0.0,0.0,0.0,0.0,0.0,0.0
6698,"ডিপ্রেশন খুবই শক্তিশালী মারণাস্ত্র, ভালো থাকুন চেস্টার!",0.0,0.0,0.0,0.0,0.0,0.0
